transaction_id,transaction_date_time,account_number,card_number,transaction_amount,transaction_type_code,transaction_type_desc,pos_entry_code,pos_entry_desc,authorisation_posting_code,authorisation_posting_desc,decision_code,decision_code_desc,avs_response_code_external,secure_indicator,fraud_monitor_flag,score,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city_name,merchant_country_code,merchant_postal_code,acquirer_id,terminal_id,ip_address,device_id,prior_credit_limit,account_open_date,most_recent_email_change,most_recent_phone_change,most_recent_add_change,fraud,fraud_type
4560JVRD1105KIEH,2025-06-13 14:28:17,172146487,453900******0355,13.18,91,Contactless Mag Stripe,81,eCommerce,PS,Settlement / Posting,D,Declined,N,,Y,890,KSY4Q1P4LLJG02R,Air France,5541,Service Stations,TORONTO,IE,CI8 2PE,881122,MG6X0UTV,10.171.23.121,H14BMP3KNRQCMUPR,3000,2024-04-12,2024-06-08,2024-02-26,2023-04-10,0,
6140SIVV4951ZZGX,2025-03-26 13:45:46,081922830,453900******2100,179.3,OT,Other,81,eCommerce,AU,Authorisation Request,D,Declined,NA,,N,184,9UTGYZ0Y2WJD6UQ,Shopee,4511,Airlines,PARIS,FR,JK4 2FF,737205,XJ3Z9VFJ,10.239.0.26,NYPALCX7JAPNSX5V,5000,2025-06-13,2023-08-23,2024-10-19,2023-06-05,0,
3697PMSP9246LKNH,2025-06-01 01:25:16,047835269,453900******5460,16.64,10,Card On File,91,Contactless Mag Stripe,PS,Settlement / Posting,A,Approved,N,Secure,Y,352,0NXMRPT4X92SQNI,Adyen NL,4511,Airlines,SINGAPORE,IE,BC0 2BR,601912,FTSARAWJ,10.37.178.252,0AZP8CVCL1KYS4NN,3000,2023-01-12,2023-05-03,2024-03-07,2023-10-15,0,
2305JSRF5105SXRI,2025-06-18 14:30:12,725074004,453900******0747,25.57,01,Manual Entry,90,Mag Stripe,AU,Authorisation Request,D,Declined,Y,,Y,76,TCIVF0SR6KPB02N,GoJek,1520,Contractors & Construction,DUBAI,ES,CA9 5YH,601912,5EIU3CS4,10.117.43.204,BC98KPNJPW2529B0,2000,2025-05-29,2023-12-17,2025-06-06,2025-05-21,0,
7517LWXL4330DXVG,2025-05-17 21:57:08,256818459,453900******4939,24.69,07,Contactless,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,N,,N,949,J1Y28Q9M29KRLCE,Worldpay,5691,Clothing Stores,DUBAI,PK,NA9 1CV,442211,EYZ2NQDC,10.59.118.149,9Q6ZZ7JMMEHUYO3E,20000,2024-06-05,2024-09-30,2023-04-02,2024-09-03,0,
3294NJUM8296MFFI,2025-04-29 10:20:22,243091100,453900******3102,23.64,91,Contactless Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,A,Approved,Y,,Y,567,XTDLRUIQZE4HSEU,Costa Coffee,5732,Electronics Stores,TORONTO,KR,WM6 9AZ,776655,YQMOKJ1A,10.235.231.125,JWCDKXXNI9VEZ006,3000,2025-01-22,2024-09-12,2024-12-09,2023-09-27,0,
9806VOIQ1959NXFI,2025-05-09 19:26:31,757410298,453900******2927,54.44,07,Contactless,05,Chip & PIN,AU,Authorisation Request,D,Declined,Y,,Y,420,SSHZW48T02BASTP,Barclays Fees,6011,ATM Cash Disbursements,PARIS,CO,QD2 8HA,954201,O3DP80L6,10.212.159.183,CE68V6PFA1ZT6DVB,15000,2024-10-02,2023-11-26,2024-02-07,2023-06-21,0,
4656OGQP7432HIOD,2025-04-27 11:15:38,331392693,453900******7911,70.7,81,Electronic Commerce,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,Unsecure,Y,77,OLLPAM0DS276SOM,TransferWise,1520,Contractors & Construction,PARIS,UA,JF6 6ND,776655,T9FXKXS2,10.77.229.6,BP7BWZKAV5PYFHE8,10000,2024-04-29,2024-05-30,2024-08-17,2023-12-06,0,
6548GUCK7566NWRK,2025-05-14 10:31:53,759295313,453900******8911,25.93,05,Chip & PIN,81,eCommerce,AU,Authorisation Request,R,Reversal / Refund,NA,,Y,275,I9PI2OKH954LJUU,LINE Pay,4511,Airlines,TOKYO,IT,RU0 3BM,954201,348W7S2D,10.115.38.9,4PVWJE77DPX239GX,3000,2024-12-18,2023-01-25,2024-03-06,2024-03-16,0,
1954VLMY7232SIXL,2025-06-06 02:41:58,155642371,453900******3443,12.31,10,Card On File,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,NA,Unsecure,N,824,BGSH3EUE4HAFJVR,Google Play,1520,Contractors & Construction,TORONTO,FR,LL4 0TQ,881122,WA1U8N9R,10.138.154.5,TE409Q2CWUC8XAA7,1000,2024-05-16,2024-06-07,2025-05-06,2024-03-25,0,
3425JXCT6539BKVH,2025-03-23 09:45:48,037396357,453900******0817,91.79,07,Contactless,81,eCommerce,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,105,XAABXUPDKWC1M8X,Yandex Taxi,5541,Service Stations,TORONTO,US,GQ2 5HY,776655,8A9XWTPI,10.193.30.234,B0JDXS1KX1BYQW2D,15000,2023-11-18,2023-11-08,2023-12-18,2023-09-28,0,
7823KZCZ8987WGRM,2025-04-20 07:52:29,346965096,453900******2399,30.68,90,Mag Stripe,90,Mag Stripe,PS,Settlement / Posting,A,Approved,Y,,N,956,DR262EH915DU553,Cathay Pacific,7995,Betting & Gambling,TOKYO,NG,OJ9 1BE,601912,E4JLRHI2,10.84.82.199,APWQ2ZRAE4HSMVAL,15000,2023-02-01,2024-01-23,2023-08-12,2023-12-04,0,
6402OOBR3104DMBR,2025-05-18 08:01:15,863256500,453900******7784,132.19,90,Mag Stripe,07,Contactless,PS,Settlement / Posting,D,Declined,N,,N,754,0OWG4147VD9WKUP,Garuda Indonesia,6011,ATM Cash Disbursements,LONDON,BR,QA4 0PC,601912,PW7NJ6T9,10.197.189.212,BR8IEPF0ISMN76AL,1000,2024-09-03,2024-09-23,2025-06-01,2024-06-02,0,
9151XCKO9467BHTF,2025-03-15 21:12:10,246909539,453900******3915,5.49,05,Chip & PIN,07,Contactless,PS,Settlement / Posting,A,Approved,A,,N,485,O2B8IC990KOOSTK,TransferWise,5812,Restaurants,TOKYO,PK,HZ1 2ST,442211,BIFK981X,10.68.215.169,NYACP500WNBIECKD,3000,2024-05-20,2024-07-24,2023-11-02,2024-12-22,0,
3540NKAQ4661VDJS,2025-04-13 19:19:50,225792900,453900******7488,38.72,07,Contactless,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,N,,Y,562,O5HAGDRHCQE9W8W,Roblox,4511,Airlines,TOKYO,PK,WA7 4XK,954201,NYESV7NG,10.167.1.249,7W7ZGCMT0XHY7OSV,1000,2025-05-25,2024-12-09,2025-02-07,2024-07-16,0,
8137JJFA4673SITA,2025-04-09 10:22:48,953540334,453900******7345,153.68,10,Card On File,07,Contactless,PS,Settlement / Posting,A,Approved,N,Secure,N,635,YNTDM2NGTON24TE,XYZ Trading,1520,Contractors & Construction,DUBAI,SA,XH4 4NQ,776655,VNJRS3YM,10.88.232.108,SP9FRTJMT7820UR3,20000,2024-06-24,2023-06-28,2023-04-28,2023-07-03,0,
7279AINK0359GITQ,2025-06-04 12:46:53,094187407,453900******9119,24.96,10,Card On File,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,Y,Secure,Y,837,K413B7AWDBSL639,Rappi,5812,Restaurants,TORONTO,JP,ME7 0IX,737205,3O6W6FCH,10.140.28.90,IHDEJGEK9MV9IYEO,2000,2025-06-17,2023-05-06,2023-05-10,2023-12-06,0,
3209GSJK4444CPFC,2025-04-11 21:06:35,130305585,453900******0522,27.65,07,Contactless,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,NA,,Y,525,D7J56NDR5TL1FTE,NatWest Fees,6011,ATM Cash Disbursements,TORONTO,DE,LU6 4DQ,776655,02CLAIAK,10.132.138.88,UD2XV1ZASH1PH9C3,20000,2024-08-15,2024-09-12,2024-12-16,2024-11-22,0,
6199HBFJ2145KDFF,2025-05-17 00:38:33,454097353,453900******5316,41.95,05,Chip & PIN,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,NA,,N,911,FVTNBTHI3U59LC7,GameStop,4829,Money Transfer,TORONTO,PE,QC0 5LR,776655,ZD4VSNRE,10.197.252.198,V7R23RZQI5YU2HEK,20000,2023-02-11,2024-01-26,2024-03-21,2023-09-18,0,
2945TGLX9243CSXE,2025-05-26 03:42:13,952856286,453900******8380,21.18,07,Contactless,90,Mag Stripe,PS,Settlement / Posting,A,Approved,A,,N,850,VJ9OSCWRI6H8BPT,Walmart,5691,Clothing Stores,PARIS,ES,WW4 0ES,954201,S0KWQMIP,10.179.116.203,TDKK2VIMBP00VYWT,5000,2025-01-12,2024-03-20,2025-02-06,2023-11-08,0,
2455VAAT5174IGWV,2025-05-15 22:04:03,421888720,453900******6189,25.8,90,Mag Stripe,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,A,,N,228,13E0DGBSO7L3BW3,TrueMoney,4511,Airlines,DUBAI,AR,HL0 1TV,601912,5HRII1NS,10.73.98.96,R1U0OOCVKB2QLYH5,15000,2024-07-26,2024-04-27,2023-05-09,2023-06-03,0,
4914MIRK2671YBUX,2025-05-21 11:18:15,179352870,453900******5908,25.27,OT,Other,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,A,,Y,815,SMQZG9ZOSVOZD4R,TransferWise,4511,Airlines,LONDON,FR,FD0 6QP,881122,WAZP705N,10.66.104.7,H223V2V2O9ZWFHAY,3000,2024-11-09,2024-03-16,2023-12-31,2025-01-11,0,
7593HKOG8927CUGT,2025-05-29 20:32:08,333689447,453900******2982,20.05,81,Electronic Commerce,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,A,Unsecure,N,163,X49A9OQ2XQ377MF,Marks & Spencer,1520,Contractors & Construction,TOKYO,IE,ZU7 4MP,601912,C2BMDN4Z,10.185.113.227,HO6UWK6GDQYBR9TT,2000,2023-03-12,2023-10-25,2025-02-09,2025-06-15,0,
2242CVKH0913OXBB,2025-05-15 13:16:43,984432075,453900******1851,88.51,91,Contactless Mag Stripe,07,Contactless,AU,Authorisation Request,A,Approved,N,,Y,263,JZVSJIVWGKL8VLN,Steam Store,5812,Restaurants,LONDON,UA,UB7 8YZ,442211,NIUX0DB5,10.160.191.160,OOLVBE281ZAWOIK4,15000,2024-03-31,2024-07-13,2024-09-19,2023-03-06,0,
5348YWJG8333MFHC,2025-04-24 03:51:57,940699915,453900******8311,47.89,91,Contactless Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,D,Declined,N,,N,783,JCU9UL0ZIPNTS77,MTN Airtime,6011,ATM Cash Disbursements,TOKYO,GH,QW0 9GN,824500,EMQ1JD9R,10.31.88.110,DYVM6RLKRG8HE47J,7500,2023-09-28,2023-10-02,2024-08-03,2023-12-23,0,
9907NWOI5190XSUY,2025-06-16 10:06:09,319009436,453900******5690,71.17,10,Card On File,81,eCommerce,AU,Authorisation Request,D,Declined,Y,Unsecure,Y,581,P08S40IISCDA5JH,John Lewis,5541,Service Stations,TOKYO,CN,WI0 5VT,881122,B1EWZ9P6,10.16.19.96,51FIJC8SGNX7XIHR,2000,2023-11-06,2023-03-16,2023-06-27,2024-02-11,1,CNP
6465NHEZ7051PASW,2025-06-07 08:31:41,121919487,453900******5392,63.23,07,Contactless,81,eCommerce,AU,Authorisation Request,A,Approved,Y,,Y,250,9U89OXEBKQ48B5C,Costa Coffee,4829,Money Transfer,BERLIN,KE,WN3 9XA,442211,7O7YEJPF,10.65.174.141,NPJ3RDA9HBWGNBQR,2000,2025-03-01,2023-11-15,2025-06-09,2025-06-18,0,
4753WWVT1612WLXW,2025-04-25 04:04:23,123031935,453900******9497,54.19,07,Contactless,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,Y,,N,765,F10FMJND5QHT5RU,Alipay,4511,Airlines,NEW YORK,FR,KW2 7FT,954201,NZEOGDFH,10.10.251.164,D9F3P7YGLBV2I38X,5000,2023-01-26,2023-12-03,2023-10-14,2023-11-25,1,FPF
2580XVXE2664DBMR,2025-06-10 16:45:01,994702368,453900******1731,17.83,81,Electronic Commerce,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,A,Unsecure,Y,907,AFYRYWVAR5U6QDE,Alipay,4511,Airlines,SINGAPORE,PE,IU9 1TN,881122,98Y9ZLPA,10.209.250.1,0EVIIZIGI86GAFKS,5000,2024-05-29,2024-06-28,2025-03-07,2024-11-05,0,
7613AVSL0610DUKP,2025-03-18 10:12:49,357449326,453900******3760,20.45,05,Chip & PIN,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,N,,N,94,YJBD7DBAYQMGT8L,Singapore Airlines,5812,Restaurants,DUBLIN,RU,PF6 6UJ,824500,UHWQD83M,10.50.40.71,F8EC2UOD0G48PYC1,3000,2023-11-27,2024-09-29,2023-11-04,2024-08-21,0,
4337PMFT9763DIAW,2025-06-30 01:18:45,390670602,453900******8419,33.16,90,Mag Stripe,90,Mag Stripe,AU,Authorisation Request,D,Declined,NA,,N,18,TZQZHP5AGQ6F88Q,HomeBase,4829,Money Transfer,LONDON,ID,EJ5 1LQ,881122,EYG0FR7I,10.2.207.90,J9F7G8PRWOKLKJK9,15000,2024-01-11,2024-08-30,2023-02-21,2024-09-13,0,
0988JPYI8389KFVQ,2025-04-11 19:18:07,472108198,453900******4424,14.19,05,Chip & PIN,07,Contactless,PS,Settlement / Posting,A,Approved,NA,,Y,778,GABH5F71MRO1UBP,HSBC FX,5812,Restaurants,PARIS,PH,DH4 3IQ,737205,7R9CAXIM,10.182.39.225,CKWCOT2L0QNI4VHH,1000,2023-04-15,2023-09-09,2024-06-22,2023-06-07,0,
4655KUSN7139BGPT,2025-04-17 21:50:36,726641732,453900******3288,54.76,91,Contactless Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,853,9R02012332U4N7J,Western Union,5541,Service Stations,TORONTO,NZ,VI4 5ZY,442211,ZASM4JSA,10.202.31.196,HXTH3UDIFJYIHBVG,1000,2025-06-06,2024-08-12,2024-12-07,2024-03-19,1,APP
5654KMNM9128SZYC,2025-06-20 16:59:30,191430315,453900******4078,21.91,05,Chip & PIN,05,Chip & PIN,AU,Authorisation Request,A,Approved,N,,Y,10,H7D5J8RU378O190,TransferWise,5812,Restaurants,TOKYO,GH,RB5 1SE,824500,04WMHDJ4,10.8.43.120,7WT2JU81UNY62R15,1000,2024-06-18,2023-10-19,2024-11-05,2023-10-04,0,
2859DCPT7202MJRQ,2025-06-15 19:04:10,573844830,453900******2957,181.21,91,Contactless Mag Stripe,07,Contactless,PS,Settlement / Posting,A,Approved,Y,,Y,979,JE2ETDF4BA3D5MR,Flipkart,5691,Clothing Stores,SYDNEY,ID,NO7 2VN,442211,VAJ0S839,10.96.104.68,9KX5I1LJDYNS76U4,3000,2024-07-24,2024-04-16,2024-01-25,2024-08-08,0,
2952QPQA3695YSEL,2025-04-11 14:11:47,644486739,453900******6159,3.6,07,Contactless,90,Mag Stripe,PS,Settlement / Posting,D,Declined,NA,,N,278,WVS1WZZ1TPILXPN,Japan Airlines,5732,Electronics Stores,PARIS,NG,UA5 0CM,737205,TYFEQAYM,10.201.32.129,XDABOFCDXVRN4YI4,1000,2023-02-01,2024-10-21,2024-11-15,2024-04-21,0,
4610ZHNM6043DOPW,2025-04-01 06:46:23,510922598,453900******5807,28.68,01,Manual Entry,90,Mag Stripe,PS,Settlement / Posting,D,Declined,Y,,N,67,LS1OVT9NPY1MW62,Emirates,4829,Money Transfer,SYDNEY,NZ,PQ4 7NO,881122,BTHO9N9Z,10.60.106.23,JKF975IBPOGT1W9R,15000,2024-01-30,2023-03-23,2023-11-21,2024-10-02,0,
9551EYPV3108LRWC,2025-03-16 21:54:11,710216356,453900******6660,458.08,05,Chip & PIN,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,Y,,N,678,03JMGYZMI3HVOTX,Origin EA,7995,Betting & Gambling,TORONTO,ES,DR4 3UT,442211,72VXQCZN,10.154.8.166,I6GZWER3CAC994LN,1000,2024-05-20,2024-10-08,2023-07-07,2023-12-30,1,Application Fraud
7004NSDH3401AQEV,2025-05-25 21:06:45,023707659,453900******2047,75.49,10,Card On File,81,eCommerce,PS,Settlement / Posting,D,Declined,Y,Secure,N,365,FEGR6Y8S5ELI0VW,CashApp,5411,Grocery Stores,TOKYO,GB,MJ2 6XS,881122,G2VD7FC4,10.40.243.45,90YRZ5NSISFX4OCH,1000,2024-05-06,2024-09-20,2025-05-01,2025-02-09,1,CNP
6010EVES6607BDGA,2025-03-15 16:50:26,315642185,453900******2393,60.51,81,Electronic Commerce,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,NA,Secure,N,442,E4PR8BGMPRDA846,Monzo,5732,Electronics Stores,TOKYO,ID,LG3 7CV,601912,SBRD4T7I,10.222.248.250,IHR5U31LCVAX1U5Q,5000,2023-04-08,2024-01-11,2023-04-29,2023-07-27,0,
0630QCZP4242IVXS,2025-06-23 15:21:32,433252243,453900******8657,35.87,01,Manual Entry,07,Contactless,PS,Settlement / Posting,A,Approved,Y,,Y,497,VHAHLXWTOSVN0PB,Revolut,5411,Grocery Stores,TOKYO,KE,UR0 0OY,881122,74UXRJRU,10.198.41.6,ULMGB9SB6VNFOYJT,5000,2024-08-23,2023-12-02,2025-01-21,2025-03-21,0,
7371NDNW4110FYJT,2025-03-15 19:40:03,841662344,453900******2914,25.53,81,Electronic Commerce,05,Chip & PIN,AU,Authorisation Request,D,Declined,Y,Secure,Y,740,POXKSC1E6SM3FF4,Costa Coffee,5732,Electronics Stores,NEW YORK,HK,ZF6 7QB,954201,E2NT6DWY,10.40.160.146,PNOZ1O36N1Z198SY,1000,2023-06-21,2024-12-08,2023-07-05,2023-10-02,1,Digital Wallet
4180UWWL9425ZPWV,2025-06-18 07:26:58,926342964,453900******1965,5.51,01,Manual Entry,90,Mag Stripe,PS,Settlement / Posting,D,Declined,Y,,N,546,ZM17IJ0L0OXKTCV,Paysafe,5541,Service Stations,SYDNEY,NG,VF0 5PM,737205,G6TJV5IX,10.164.188.93,NKMM22XWDZT1CZZJ,20000,2023-05-14,2023-04-20,2023-05-09,2024-04-08,0,
4351RAMG4861LOUA,2025-06-01 04:23:18,263103918,453900******9293,39.03,90,Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,D,Declined,Y,,Y,180,IQZDYUNOTI0W8N7,Bet365,4829,Money Transfer,SINGAPORE,QA,FG3 8FM,442211,H8EM3O89,10.22.53.154,KOAQRJIMWOMTXHN5,15000,2024-01-25,2023-09-05,2023-07-28,2025-04-24,0,
9129RZNX7617VXKR,2025-06-29 22:11:12,526471123,453900******8403,17.81,90,Mag Stripe,07,Contactless,AU,Authorisation Request,D,Declined,NA,,Y,46,6QEV7BRM78L31ZK,JD Sports,5812,Restaurants,SINGAPORE,ZA,ZE3 9FS,737205,JTTN5WZK,10.80.50.52,YP7KYMPOVHHH6UC4,2000,2023-06-22,2023-07-14,2023-08-16,2023-11-27,0,
8765WPZO8706AUKJ,2025-05-04 13:44:11,936683327,453900******4816,17.46,05,Chip & PIN,81,eCommerce,PS,Settlement / Posting,A,Approved,A,,N,784,RT5ANJPIPMY3H0R,N26 Bank,4829,Money Transfer,DUBLIN,UA,JV9 4CA,442211,1XFJ7UFR,10.48.51.133,OYQ9EZLUTMZRUGHM,10000,2023-07-19,2024-09-12,2024-08-04,2023-07-20,0,
3443FFCL5223NMMU,2025-05-15 22:40:26,106276965,453900******4247,22.22,07,Contactless,81,eCommerce,PS,Settlement / Posting,A,Approved,Y,,N,739,NABK14E7N92N2BS,Starbucks,1520,Contractors & Construction,DUBAI,AE,XC2 7RE,776655,6VCZQADT,10.208.220.183,XYZ6AYXUQJL43G5A,7500,2023-07-22,2024-10-31,2023-09-10,2025-02-27,0,
5452MTBI2281SJKN,2025-04-25 06:09:50,658685220,453900******9763,133.74,05,Chip & PIN,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,A,,Y,763,C9FC3DU4IAVFJ6P,John Lewis,4829,Money Transfer,DUBLIN,TR,OE6 3SP,954201,8ESWF2I8,10.183.231.160,QABE1SO204APKB5H,2000,2023-10-01,2023-03-30,2023-10-22,2025-03-26,0,
0058XUDK4301AEKE,2025-04-07 18:46:41,895829555,453900******6875,547.05,05,Chip & PIN,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,NA,,Y,832,A348GDNB21EG2Q1,Glovo,7995,Betting & Gambling,BERLIN,TR,TT2 4JG,954201,D1LCJDL7,10.210.134.208,67Q30KQ1XRT3ETU1,15000,2025-03-17,2024-07-16,2024-10-29,2025-06-15,1,FPF
9174KYBL5034FWWZ,2025-04-01 12:15:12,461431521,453900******8475,39.4,OT,Other,91,Contactless Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,Y,,Y,137,9YFZ1A72XOBB0YN,Vodafone TopUp,1520,Contractors & Construction,DUBLIN,GH,VE5 3JS,442211,3Q012WHM,10.62.247.141,VVVZPFNEOMI0PU31,2000,2025-03-26,2023-09-29,2023-11-29,2023-02-07,0,
3492PAJE9773KCSM,2025-06-23 23:00:49,382412062,453900******9200,81.52,90,Mag Stripe,90,Mag Stripe,PS,Settlement / Posting,D,Declined,NA,,Y,719,ZIEPSQ3YIV67IM5,Amazon,1520,Contractors & Construction,BERLIN,UA,WC0 5TU,737205,OO7QIYSB,10.67.195.175,T4DKGS4N3MXE2BY2,3000,2024-06-17,2023-04-23,2023-01-05,2024-10-16,1,Lost & Stolen
8716ODME0646LJMI,2025-04-16 01:24:23,418796443,453900******7976,12.91,81,Electronic Commerce,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,Y,Secure,Y,986,RZ5A21EYWGX5PIW,Air France,5691,Clothing Stores,BERLIN,SG,PJ5 5DG,954201,NZUTK4BT,10.241.56.184,4UQT3YCJYAQ687KH,5000,2023-08-07,2024-08-26,2024-03-21,2024-12-20,0,
9054KNFW4196UPOD,2025-05-27 07:40:57,557777363,453900******0639,48.17,90,Mag Stripe,90,Mag Stripe,AU,Authorisation Request,A,Approved,NA,,Y,120,B72POY2KK3R6N59,Sports Direct,5732,Electronics Stores,LONDON,AE,EY3 3OC,824500,M3IQMLG9,10.187.22.58,F6A4N1GZPDQSQYHD,1000,2025-03-19,2024-06-25,2024-07-08,2023-07-23,0,
3083IWMN2794BBJX,2025-05-08 03:47:23,071242494,453900******6140,137.87,91,Contactless Mag Stripe,07,Contactless,PS,Settlement / Posting,D,Declined,NA,,Y,122,Z6M0ZO8USRL4IIK,Booking.com,1520,Contractors & Construction,DUBAI,GB,YG4 9CI,442211,D4NYZP4N,10.233.222.62,PRBPTL18QQHRMDOK,10000,2023-11-28,2025-03-27,2025-04-21,2023-10-30,0,
5458GAVZ8670EGFD,2025-03-15 22:09:14,575721902,453900******8955,112.38,90,Mag Stripe,05,Chip & PIN,AU,Authorisation Request,D,Declined,NA,,Y,937,CHZN3KY8VMK4JVF,Uber,5732,Electronics Stores,DUBLIN,IR,GV3 7HZ,601912,XNCUZ25N,10.251.194.214,FXIOFGB560HGCF4H,1000,2024-02-17,2023-02-05,2024-08-30,2024-09-12,1,APP
0185AXSS6102MNVU,2025-03-14 17:10:10,238774702,453900******5031,4.94,01,Manual Entry,90,Mag Stripe,AU,Authorisation Request,A,Approved,Y,,N,312,2TAOK59KE9QL9XJ,IKEA,5541,Service Stations,SYDNEY,TH,PH7 2VV,881122,0YSVKU86,10.130.103.166,ESLXZ4482FZZW22Q,20000,2025-03-26,2024-07-31,2025-04-02,2023-05-05,0,
6412PLJK4631DXKG,2025-05-22 10:10:36,846749395,453900******8541,242.3,90,Mag Stripe,90,Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,N,,N,843,T5JNDSJQ4ZM1OWR,Vodafone TopUp,1520,Contractors & Construction,BERLIN,PE,RA9 2TI,442211,JSJ1WJ73,10.208.160.10,9XFCZBQHZ7FU9AHQ,10000,2025-01-04,2023-10-08,2023-10-08,2023-03-31,1,Digital Wallet
2167QEMG6263UAGQ,2025-03-13 17:55:07,795333754,453900******6058,72.84,81,Electronic Commerce,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,Y,Secure,N,557,IN8NAN3HO6SMBNP,Lufthansa,1520,Contractors & Construction,PARIS,PH,ZZ4 3LZ,954201,Y2VHHSV2,10.30.47.173,8400OY2QKJRJTN1R,7500,2023-10-18,2024-11-24,2023-11-15,2023-02-07,0,
0916WHSD3237HHNX,2025-06-18 14:33:47,501604841,453900******9640,9.31,91,Contactless Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,NA,,Y,621,JV89OLX35SDYH07,Steam Store,4511,Airlines,BERLIN,UA,NF3 0LV,442211,EPLXHBU7,10.109.224.143,VSIA7L8WUFU4339B,10000,2024-06-13,2025-03-20,2024-09-07,2023-01-08,0,
0428CTJX8516FPXN,2025-06-10 07:40:29,029965384,453900******7756,159.83,81,Electronic Commerce,05,Chip & PIN,PS,Settlement / Posting,D,Declined,N,Secure,N,737,0R2I3PI8ZIK8I0H,Screwfix,6011,ATM Cash Disbursements,PARIS,FR,BX6 4FD,954201,47FFWZ09,10.70.129.56,D6RC2PSSIOM4ROG3,20000,2023-10-06,2024-07-31,2025-02-26,2025-02-14,1,Application Fraud
2828PIKB1535GJKC,2025-06-03 13:47:18,693987553,453900******7139,47.51,10,Card On File,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,N,Unsecure,N,849,8JII8GOL04SZLS2,QuickCash Kiosk,6011,ATM Cash Disbursements,SINGAPORE,CN,KP2 0SZ,601912,G9H8MUYY,10.0.104.147,BKB8WBCOX5F3M8S8,1000,2024-12-18,2024-06-26,2023-01-11,2023-05-14,0,
3441EYCF7424EHJZ,2025-05-23 02:12:29,934657374,453900******9927,31.23,81,Electronic Commerce,81,eCommerce,AU,Authorisation Request,A,Approved,NA,Unsecure,N,568,P5O7P6BZJWLDBWK,Costa Coffee,4829,Money Transfer,SINGAPORE,JP,TP2 8NA,954201,AX1RUEBV,10.130.46.229,94A3BM4GWZVGPTIL,1000,2024-06-12,2024-08-05,2024-02-19,2023-06-02,0,
8999LRLV6522ZYGE,2025-05-26 00:51:46,266857417,453900******9156,17.59,10,Card On File,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,A,Unsecure,N,289,F3Y2GKYVR3L4301,Screwfix,5812,Restaurants,DUBAI,KR,CH3 4UP,442211,5LKWGIXN,10.36.242.123,N8PSFBY1EQWW8HK1,15000,2023-08-06,2024-05-29,2023-05-11,2025-06-05,0,
0920HKUZ4674WLVD,2025-03-05 12:33:41,516361775,453900******8226,74.65,07,Contactless,91,Contactless Mag Stripe,PS,Settlement / Posting,A,Approved,NA,,Y,125,X1QEINY6G93T1Q9,Garuda Indonesia,5691,Clothing Stores,LONDON,CL,BC3 1GJ,954201,3YL15LM3,10.176.39.130,B32DJLB7UE3V4BJ6,15000,2025-03-09,2023-11-10,2023-09-16,2024-05-23,0,
1514TXZT0018CMPU,2025-05-01 12:15:10,951341953,453900******9925,23.98,OT,Other,81,eCommerce,AU,Authorisation Request,R,Reversal / Refund,NA,,Y,636,EJO08VJYBGI8SZE,GoJek,1520,Contractors & Construction,DUBAI,AE,YG8 3OM,737205,5NFO6H38,10.94.118.234,EC1DSEKDWPG4UVU7,7500,2023-03-24,2023-04-22,2025-06-11,2023-08-03,0,
